GEOID,zip_pop,zip_pop_hisp,zip_pop_work_eligible,prop_over_18,prop_citizen,prop_female_over_18,prop_female_citizen,prop_over_18_citizen,prop_female_over_18_citizen,prop_female_hisp,prop_18_to_34_hisp,prop_female_18_to_34_hisp,prop_19_to_34,prop_with_HI,prop_female_19_to_34,prop_female_with_HI,prop_19_to_34_with_HI,prop_female_19_to_34_with_HI,prop_not_His,prop_White,prop_not_His_White,prop_male_work_eligible,prop_service,prop_male_work_eligible_service,prop_female,prop_18_to_34,prop_female_18_to_34,prop_one_policy,prop_employer,prop_medicaid,prop_19_to_34_one_policy,prop_19_to_34_no_HI,prop_19_to_34_employer,prop_19_to_34_medicaid
60647,87509,39226,53777,0.8137562993520666,0.8926738963992276,0.4052383183443989,0.4410632049274932,0.7093327543452673,0.35484350181124225,0.49892928159893946,0.27859073063784223,0.13891296588997093,0.38796304786356134,0.893900146708234,0.19674949569044561,0.44719649734091327,0.34179580047680175,0.17645103612690263,0.5517489629638095,0.7673839262247312,0.44348581288781724,0.528199788013463,0.3395317700875839,0.21079643713855364,0.49345781576752107,0.3959478453644768,0.20003656766732564,0.8372226297450944,0.554729048230332,0.16251375389693745,0.3367641665138456,0.046167247386759584,0.26443013020355766,0.03376581698147808
60649,46024,1183,18095,0.7720102555188597,0.978945767425691,0.46406222840257255,0.5703763253954458,0.752998435598818,0.45213366938988353,0.536770921386306,0.3956043956043956,0.2121724429416737,0.22233515997878733,0.9041894997348418,0.1269665900654057,0.5322830121972777,0.17960049496199398,0.10741117199929291,0.9742960194681036,0.04047888058404311,0.02857204936554841,0.39607626416137054,0.3160541586073501,0.17988394584139264,0.5834347297062402,0.23011906831218495,0.13125760472796802,0.765533851864946,0.3049098462082376,0.35438394908962345,0.16875110482587943,0.042734665016793356,0.07548170408343645,0.07404543044016262
60651,63218,26860,25900,0.7258850327438388,0.8954411718181531,0.40213230409060713,0.4942896010629884,0.625011863709703,0.3586320351798538,0.5033507073715562,0.2669024571854058,0.12956068503350707,0.24407031756831596,0.8402348138419912,0.12857798382885804,0.47181126283643726,0.17229703001629773,0.10248579882593079,0.57512100983897,0.1669461229396691,0.04149134740105666,0.47876447876447875,0.4840926640926641,0.28675675675675677,0.539150242019678,0.2553386693663197,0.1338859185674966,0.7340780708555515,0.2885646924793114,0.3531226759917087,0.16398993654962896,0.07177328755201823,0.07796009430528963,0.07406762765233627
60652,43907,17479,20034,0.7340059671578564,0.9052315120595805,0.392192588881044,0.47955906803015463,0.6427676680255996,0.3477122098981939,0.49133245609016535,0.24435036329309456,0.1250071514388695,0.21025418106110869,0.9155551488251847,0.10604223386487908,0.48683337527740284,0.17788098560937107,0.09240659818344048,0.6019085794975744,0.27212061858018083,0.1018516409684105,0.511979634621144,0.43740640910452233,0.2919536787461316,0.5266358439428793,0.22536269843077414,0.11679231102102171,0.7982337733647532,0.5209911002310736,0.20780617264179002,0.16859228076597496,0.03237319545173763,0.12299526413324487,0.03573634720538104
60653,31972,689,12438,0.7212560990867009,0.9834855498561241,0.43153384211184787,0.5656199174277493,0.7068997873138997,0.42574752908795194,0.4107402031930334,0.2888243831640058,0.14078374455732948,0.21031833844402997,0.9381974520279455,0.12654506369930135,0.5427243701198116,0.18278380172604558,0.11506970568709891,0.9784498936569498,0.05223320405354685,0.0429751032153134,0.4029586750281396,0.31532400707509245,0.16385270943881652,0.5714062304516452,0.21997372701113474,0.1314587764293757,0.7928429172067145,0.35418708310941105,0.3437233269054468,0.17250972086112604,0.027534536717984382,0.08687130528245819,0.06825150949957323
60654,19135,997,14286,0.9158087274627645,0.9429318003658218,0.4519989547948785,0.4630258688267572,0.8587405278285863,0.42477136137967075,0.4724172517552658,0.5055165496489469,0.17853560682046138,0.47415730337078654,0.9810817873007578,0.25252155735563103,0.4814737392213222,0.4661614841912725,0.25022210608831985,0.947896524692971,0.7769532270708126,0.7381238568068984,0.506369872602548,0.22245555088898222,0.10947781044379112,0.490253462241965,0.4746799059315391,0.25304415991638357,0.9165403710478182,0.7586621374444735,0.03517115233864646,0.4560229945126731,0.00799581917951398,0.4062189704729553,0.008779723020642801
60655,28804,2390,14519,0.7564574364671574,0.9868073878627969,0.3906054714622969,0.5103457853075962,0.7435078461324816,0.38293292598250245,0.47531380753138075,0.23221757322175732,0.12594142259414226,0.1886196361616442,0.9728162755172892,0.09529926399111234,0.5024649354256353,0.1785863074572976,0.09064713234273018,0.9170254131370643,0.8947715595056243,0.8261005415914456,0.5282044217921344,0.2591087540464219,0.1739100489014395,0.518261352589918,0.20320094431328983,0.105922788501597,0.8349187612831551,0.7277114289681988,0.029058464102208026,0.17001110956811555,0.010033328704346619,0.14609082071934454,0.006457436467157339
60656,27579,3382,14692,0.8206243881213967,0.8472388411472497,0.4099133398600384,0.4280430762536713,0.684868922005874,0.34903368505021937,0.513010053222945,0.28622117090479005,0.1354228267297457,0.21784691250589217,0.9014830124369991,0.10674788788571014,0.45215562565720296,0.17205119837557561,0.0904311251314406,0.8773704630334674,0.8404220602632437,0.7633706805903042,0.5579226790089845,0.4443915055812687,0.3045194663762592,0.4926574567605787,0.22459117444432358,0.10935856992639327,0.7477428478189927,0.4968998150766888,0.10051125856630044,0.16349396279778092,0.045795714130316544,0.12941005837775119,0.01599042749918416
60657,70052,4901,50592,0.8795466225089933,0.9371324159196026,0.4386170273511106,0.46760977559527206,0.8188203049163478,0.41273625306914863,0.46153846153846156,0.5113242195470312,0.2472964701081412,0.4878261615930419,0.9652523460746166,0.25459201190203706,0.47845616845960176,0.4689860379949645,0.24593728542000456,0.9300376862901845,0.8618026608804887,0.8050019985153886,0.5121956040480709,0.20851122707147374,0.12452561669829222,0.4944612573516816,0.4882515845372009,0.2554245417689716,0.8836261158159762,0.7531042572671092,0.019140535591668575,0.4546950102998398,0.018840123598077362,0.4037966353856718,0.006208514534218356
60659,41068,7880,19701,0.7527515340411025,0.7806564721924613,0.3722119411707412,0.383145027758839,0.5633826823804422,0.27931722996006625,0.48934010152284263,0.32157360406091373,0.1618020304568528,0.24893293430800176,0.8668498258352548,0.11892263160476868,0.4279546681057744,0.18807339449541285,0.0945395672864642,0.8081231128859453,0.5373039836368949,0.3984367390669134,0.5504289122379574,0.41921729861428353,0.2693264301304502,0.4878981201909029,0.2582546021233077,0.12165189441901236,0.7528332433890987,0.35183731540990043,0.3041750478339793,0.1793896874846686,0.060859539812588924,0.10312515331403621,0.052789088946671246
60660,43242,7728,25017,0.883331020766847,0.8565515008556496,0.45108921881504094,0.4331668285463207,0.745293927200407,0.38511169696128766,0.46570910973084884,0.31262939958592134,0.15579710144927536,0.3377280284757511,0.9052993934852352,0.18045570568812497,0.456431632438002,0.29021380230897126,0.15738941058005293,0.8212848619397808,0.6553350908838629,0.5160029600851025,0.5380341367869849,0.31958268377503296,0.19798536994843507,0.5019425558484807,0.35264326349382547,0.1919430183617779,0.773809802589982,0.47987260848183966,0.13999016462543615,0.27475821370863873,0.047514226166779853,0.19361637355689296,0.024892864669929512
60661,9926,640,7376,0.9311908120088656,0.7096514205117872,0.45516824501309694,0.3531130364698771,0.6459802538787024,0.32651622002820874,0.49375,0.596875,0.3359375,0.5684062059238364,0.9686681442675801,0.2981059842836994,0.47169050977231514,0.5524884142655652,0.29135603465645776,0.9355228692323192,0.5729397541809389,0.5128954261535361,0.5315889370932755,0.18560195227765727,0.10601952277657267,0.4852911545436228,0.5732419907314125,0.3021358049566794,0.929075156155551,0.7942776546443683,0.018637920612532742,0.541204916381221,0.015917791658271205,0.4381422526697562,0.00695144066089059
