date,zipcode,confirmed_cases,confirmed_cases_change,confirmed_cases_change_pct,total_tested,total_tested_change,total_tested_change_pct,pct_population_moe,below_moe_threshold,cases_per_capita,cases_per_1000,confirmed_cases_unknown,confirmed_cases_less_than_20,confirmed_cases_20_to_29,confirmed_cases_30_to_39,confirmed_cases_40_to_49,confirmed_cases_50_to_59,confirmed_cases_60_to_69,confirmed_cases_70_to_79,confirmed_cases_80_or_more,total_tested_unknown,total_tested_less_than_20,total_tested_20_to_29,total_tested_30_to_39,total_tested_40_to_49,total_tested_50_to_59,total_tested_60_to_69,total_tested_70_to_79,total_tested_80_or_more,confirmed_cases_female,confirmed_cases_male,confirmed_cases_unknownleftblank,total_tested_female,total_tested_male,total_tested_unknownleftblank,confirmed_cases_aian,confirmed_cases_asian,confirmed_cases_black,confirmed_cases_hispanic,confirmed_cases_leftblank,confirmed_cases_nhpi,confirmed_cases_other,confirmed_cases_white,total_tested_aian,total_tested_asian,total_tested_black,total_tested_hispanic,total_tested_leftblank,total_tested_nhpi,total_tested_other,total_tested_white
9/30/2020,62018,67,0,0,636,14,2.25,0.15,FALSE,,,0,15,14,8,0,14,7,0,0,0,91,100,104,66,119,75,68,10,41,26,0,347,272,17,0,0,7,0,17,0,11,32,0,0,21,0,242,0,111,260
9/30/2020,62017,25,0,0,339,0,0,0.14,FALSE,,,0,0,6,0,0,0,6,0,0,0,28,47,27,50,65,64,36,22,12,13,0,186,150,0,0,0,0,0,12,0,0,12,0,0,0,0,210,0,8,121
9/30/2020,62016,22,0,0,766,8,1.06,0.05,TRUE,0.01,5.99,0,0,9,0,0,0,0,0,0,0,115,129,99,80,100,117,73,53,9,0,8,393,320,53,0,0,0,0,17,0,0,0,0,0,0,0,516,0,11,236
9/30/2020,62015,8,0,0,180,0,0,0.33,FALSE,,,0,0,0,0,0,0,0,0,0,0,21,14,20,21,29,30,20,25,0,6,0,100,75,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,68
9/30/2020,62014,43,0,0,719,10,1.41,0.06,TRUE,0.01,10.41,0,0,0,0,8,8,9,0,0,0,104,94,90,94,125,135,55,20,28,15,0,420,285,14,0,0,0,0,12,0,0,27,0,0,0,0,190,0,38,488
9/30/2020,62012,121,1,0.83,1418,15,1.07,0.05,TRUE,0.02,18.83,0,21,26,22,17,15,9,8,0,0,179,193,208,154,287,186,110,100,70,51,0,828,556,34,0,0,0,0,35,0,7,79,0,0,16,0,490,0,104,806
9/30/2020,62010,256,2,0.79,2037,10,0.49,0.04,TRUE,0.02,22.54,0,45,52,40,28,35,27,16,13,0,307,406,312,267,278,253,151,62,137,116,0,1223,790,24,0,0,0,19,71,0,22,141,0,0,14,0,967,0,264,785
9/30/2020,62009,16,2,14.29,651,17,2.68,0.12,FALSE,,,0,0,6,0,0,0,0,0,0,0,87,114,72,122,109,70,44,33,8,8,0,448,193,10,0,0,0,0,0,0,0,10,0,0,0,0,96,0,18,531
9/30/2020,62002,866,2,0.23,7440,51,0.69,0.02,TRUE,0.03,27.88,0,98,131,131,137,127,100,65,77,12,761,1300,1183,1049,1141,1048,560,386,494,345,27,4346,2964,130,0,6,226,0,250,0,89,289,7,18,909,24,3317,0,895,2267
9/30/2020,62001,27,0,0,601,7,1.18,0.12,FALSE,,,0,0,0,0,7,0,0,0,0,0,63,50,64,48,86,105,83,101,18,9,0,377,208,16,0,0,0,0,10,0,0,16,0,0,8,0,200,0,24,369
9/30/2020,61957,33,0,0,608,1,0.16,0.13,FALSE,,,0,0,7,0,6,0,8,0,0,0,95,98,78,106,77,76,58,20,16,16,0,368,231,9,0,0,0,0,0,0,0,29,0,0,0,0,67,0,20,518
9/30/2020,61956,24,0,0,1298,23,1.8,0.05,TRUE,0.01,8.86,0,0,6,0,0,0,0,0,0,0,180,242,156,182,154,186,124,74,14,10,0,737,559,0,0,0,0,0,6,0,0,17,0,0,31,26,92,0,41,1104
9/30/2020,61953,76,1,1.33,3086,24,0.78,0.05,TRUE,0.01,12.53,0,18,20,8,8,8,7,0,0,0,656,466,384,431,353,414,184,197,31,44,0,1789,1291,6,0,0,0,11,8,0,0,56,0,11,10,83,339,0,113,2523
9/30/2020,61951,131,2,1.55,3366,13,0.39,0.03,TRUE,0.02,16.47,0,21,21,13,14,15,22,12,13,0,506,442,456,414,464,467,355,262,62,67,0,2166,1166,34,0,0,0,0,7,0,0,117,0,12,31,13,663,0,193,2452
9/30/2020,61944,90,2,2.27,1989,8,0.4,0.02,TRUE,0.01,7.34,0,12,13,6,6,6,10,17,20,0,190,264,260,254,261,341,240,179,55,33,0,1318,647,24,0,0,0,0,13,0,0,74,0,0,0,7,1166,0,31,779
9/30/2020,61943,34,0,0,423,4,0.95,0.11,FALSE,,,0,0,0,0,0,7,0,0,0,0,54,49,52,44,73,76,55,20,18,16,0,226,196,0,0,0,0,0,0,0,0,28,0,0,0,6,25,0,14,378
9/30/2020,61942,8,0,0,549,3,0.55,0.15,FALSE,,,0,0,0,0,0,0,0,0,0,0,55,74,49,66,53,81,79,92,0,6,0,359,190,0,0,0,0,0,0,0,0,7,0,0,0,17,182,0,13,337
9/30/2020,61938,592,6,1.02,10526,27,0.26,0.02,TRUE,0.03,27.11,0,102,109,78,82,69,71,45,36,0,1168,1657,1392,1125,1370,1489,1269,1054,322,263,7,6381,3928,217,0,0,12,18,73,0,13,476,0,25,270,100,859,0,287,8982
9/30/2020,61937,15,1,7.14,459,1,0.22,0.15,FALSE,,,0,0,0,0,0,0,0,0,0,0,81,58,52,66,77,57,50,18,6,8,0,257,202,0,0,0,0,0,6,0,0,9,0,0,0,0,121,0,32,301
9/30/2020,61933,11,0,0,264,1,0.38,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,31,27,35,44,39,44,30,14,7,0,0,154,109,0,0,0,0,0,0,0,0,10,0,0,0,0,51,0,8,205
9/30/2020,61931,25,0,0,434,2,0.46,0.22,FALSE,,,0,9,6,0,0,0,0,0,0,0,61,50,62,58,80,59,49,15,14,11,0,249,183,0,0,0,0,0,0,0,0,20,0,0,0,24,31,0,12,363
9/30/2020,61930,12,0,0,126,2,1.61,0.27,FALSE,,,0,0,0,0,0,0,0,0,0,0,18,19,20,12,13,21,17,6,0,7,0,70,56,0,0,0,0,0,0,0,0,10,0,0,0,0,11,0,0,105
9/30/2020,61928,20,0,0,242,0,0,0.24,FALSE,,,0,0,0,0,0,0,0,0,0,0,33,37,16,38,44,48,16,10,12,8,0,152,88,0,0,0,0,0,0,0,0,17,0,0,0,0,23,0,0,216
9/30/2020,61925,13,0,0,197,2,1.03,0.25,FALSE,,,0,0,0,0,0,0,0,0,0,0,39,29,30,29,23,32,11,0,9,0,0,110,83,0,0,0,0,0,0,0,0,10,0,0,0,0,79,0,0,110
9/30/2020,61924,6,,,308,,,0.07,TRUE,0,2.66,0,0,0,0,0,0,0,0,0,0,25,44,23,45,40,49,60,22,0,0,0,179,128,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,193
9/30/2020,61920,778,11,1.43,9896,21,0.21,0.01,TRUE,0.03,32.42,0,119,276,75,67,82,62,41,56,0,1530,2380,1275,1151,1206,1106,757,489,414,362,0,5606,4182,108,0,11,46,21,107,0,19,573,7,100,555,157,813,6,798,7460
9/30/2020,61914,25,0,0,511,1,0.2,0.13,FALSE,,,0,7,0,0,0,0,0,0,0,0,108,72,64,57,92,63,36,19,18,7,0,337,169,0,0,0,0,0,9,0,0,15,0,0,0,0,159,0,29,318
9/30/2020,61913,23,0,0,531,7,1.34,0.13,FALSE,,,0,6,0,0,0,0,0,0,0,0,108,56,62,57,65,97,50,36,13,10,0,299,231,0,0,0,0,0,0,0,0,16,0,0,0,0,63,0,20,441
9/30/2020,61912,19,0,0,462,3,0.65,0.13,FALSE,,,0,0,0,0,0,0,0,0,0,0,49,69,64,56,74,82,49,19,12,7,0,293,167,0,0,0,0,0,0,0,0,16,0,0,0,0,27,0,6,423
9/30/2020,61911,74,0,0,845,5,0.6,0.11,FALSE,,,0,9,7,12,9,11,10,9,7,0,160,125,100,74,121,92,94,79,35,38,0,454,388,0,0,0,0,0,12,0,0,57,0,0,8,36,113,0,42,646
9/30/2020,61910,132,0,0,2037,6,0.3,0.05,TRUE,0.03,31.24,0,28,26,16,23,19,8,6,6,0,336,297,254,245,268,301,191,141,57,73,0,1076,901,60,0,0,0,54,17,0,0,59,0,0,7,367,463,0,56,1138
9/30/2020,61884,9,0,0,606,7,1.17,0.18,FALSE,,,0,0,0,0,0,0,0,0,0,0,90,78,90,52,101,119,48,28,0,0,0,313,290,0,0,0,0,0,0,0,0,8,0,0,0,0,40,0,32,526
9/30/2020,61883,44,0,0,1446,15,1.05,0.05,TRUE,0.01,10.27,0,0,9,9,7,6,0,0,0,0,220,197,189,169,216,218,154,83,26,18,0,848,584,14,0,0,0,0,0,0,0,42,0,0,11,15,192,0,43,1183
9/30/2020,61880,59,0,0,4469,61,1.38,0.11,FALSE,,,0,13,10,10,7,8,0,0,0,0,649,491,750,1083,852,374,164,105,38,21,0,2246,2214,9,0,0,0,0,0,0,0,58,7,7,39,44,193,0,211,3966
9/30/2020,61878,16,0,0,934,9,0.97,0.11,FALSE,,,0,0,0,0,0,0,0,0,0,0,75,103,186,124,156,135,78,77,10,6,0,474,456,0,0,0,0,0,0,0,0,14,0,15,11,37,33,0,24,813
9/30/2020,61877,23,0,0,1448,30,2.12,0.13,FALSE,,,0,8,0,0,0,0,0,0,0,0,210,205,203,257,291,185,53,44,15,8,0,783,663,0,0,0,0,0,0,0,0,20,0,12,8,0,36,0,52,1338
9/30/2020,61876,16,0,0,255,2,0.79,0.18,FALSE,,,0,0,0,0,0,0,0,0,0,0,56,33,44,32,25,22,22,21,10,6,0,132,122,0,0,0,0,0,0,0,0,15,0,0,0,0,34,0,9,208
9/30/2020,61875,6,0,0,653,9,1.4,0.35,FALSE,,,0,0,0,0,0,0,0,0,0,0,83,80,75,112,124,111,49,19,0,0,0,345,307,0,0,0,0,0,0,0,0,6,0,0,0,0,27,0,17,602
9/30/2020,61874,123,-1,-0.81,17675,316,1.82,0.06,TRUE,0.02,15.09,0,17,25,17,19,8,9,8,20,0,1598,5361,3480,2783,1771,1194,690,796,65,53,0,9262,8312,101,0,9,22,6,0,0,6,75,12,2882,1393,305,948,0,1188,10945
9/30/2020,61873,92,1,1.1,5713,71,1.26,0.04,TRUE,0.01,14.11,0,16,20,17,17,8,6,6,0,0,903,651,876,1344,1049,540,230,119,46,46,0,3024,2681,8,0,0,0,0,0,0,0,87,0,36,32,44,211,0,289,5099
9/30/2020,61872,8,0,0,635,13,2.09,0.45,FALSE,,,0,0,0,0,0,0,0,0,0,0,61,44,95,118,160,80,54,23,0,0,0,330,304,0,0,0,0,0,0,0,0,7,0,9,9,6,25,0,33,553
9/30/2020,61870,8,0,0,430,8,1.9,0.14,FALSE,,,0,0,0,0,0,0,0,0,0,0,78,147,42,38,30,55,25,15,0,6,0,242,186,0,0,0,0,0,0,0,0,8,0,63,22,0,39,0,6,300
9/30/2020,61866,315,2,0.64,9378,73,0.78,0.01,TRUE,0.02,22.03,0,65,64,71,50,39,18,0,0,40,1618,1481,1424,1257,1541,1052,528,437,146,169,0,5141,4168,69,0,0,49,193,6,0,0,60,26,82,1534,1368,600,0,488,5275
9/30/2020,61865,20,1,5.26,509,7,1.39,0.14,FALSE,,,0,0,0,0,0,0,0,0,0,0,77,84,79,62,64,63,40,40,11,9,0,287,214,8,0,0,0,0,0,0,0,19,0,0,0,11,41,0,18,437
9/30/2020,61864,25,0,0,1871,27,1.46,0.15,FALSE,,,0,12,0,0,0,0,0,0,0,0,290,226,274,333,323,293,78,54,15,10,0,945,921,0,0,0,0,0,0,0,0,20,0,16,11,0,54,0,88,1696
9/30/2020,61863,13,0,0,935,16,1.74,0.26,FALSE,,,0,0,0,0,0,0,0,0,0,0,75,91,185,168,217,131,44,24,7,6,0,466,467,0,0,0,0,0,0,0,0,13,0,10,0,0,40,0,52,826
9/30/2020,61859,11,0,0,1146,19,1.69,0.14,FALSE,,,0,0,0,0,0,0,0,0,0,0,102,195,194,201,174,162,61,57,0,6,0,525,620,0,0,0,0,0,0,0,0,11,0,10,0,0,31,0,45,1058
9/30/2020,61858,39,0,0,1204,13,1.09,0.06,TRUE,0.01,12.93,0,7,10,0,8,0,0,0,0,0,201,148,174,163,183,150,116,69,17,22,0,670,524,10,0,0,0,0,0,0,0,30,0,6,0,15,178,0,44,955
9/30/2020,61856,61,0,0,4732,50,1.07,0.05,TRUE,0.01,7.74,0,0,13,11,12,13,0,0,0,0,899,536,681,634,549,500,408,525,27,33,0,2761,1941,30,0,0,0,0,0,0,0,56,10,25,24,53,840,0,165,3612
9/30/2020,61854,17,1,6.25,729,9,1.25,0.14,FALSE,,,0,0,0,0,0,0,0,0,0,0,151,152,103,86,75,101,38,23,8,9,0,407,316,6,0,0,0,0,0,0,0,15,0,17,8,8,66,0,24,604
9/30/2020,61853,175,2,1.16,14020,166,1.2,0.03,TRUE,0.01,12.52,0,52,23,31,24,23,12,8,0,0,2223,1564,2427,3011,2503,1468,540,281,95,79,0,7264,6734,22,0,0,0,10,0,0,0,151,40,246,195,194,598,0,643,12100
9/30/2020,61850,6,,,144,,,0.21,FALSE,,,0,0,0,0,0,0,0,0,0,0,24,19,18,14,26,26,15,0,0,0,0,80,63,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,120
9/30/2020,61849,9,0,0,1223,14,1.16,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,113,183,163,246,217,203,68,29,0,0,0,652,568,0,0,0,0,0,0,0,0,9,0,8,0,8,61,0,68,1073
9/30/2020,61847,13,0,0,1344,8,0.6,0.12,FALSE,,,0,0,0,0,0,0,0,0,0,0,111,131,103,186,268,139,77,329,0,8,0,690,564,90,0,0,0,0,0,0,0,12,0,0,12,0,120,0,45,1162
9/30/2020,61846,28,2,7.69,1228,17,1.4,0.05,TRUE,0.01,5.69,0,6,9,0,0,6,0,0,0,0,170,169,151,143,177,197,125,94,13,15,0,675,539,14,0,0,0,0,6,0,0,17,0,0,21,16,152,0,33,1006
9/30/2020,61845,9,0,0,264,3,1.15,0.28,FALSE,,,0,0,0,0,0,0,0,0,0,0,38,32,28,31,62,31,14,28,6,0,0,140,122,0,0,0,0,0,0,0,0,7,0,0,0,0,38,0,8,215
9/30/2020,61844,13,0,0,433,2,0.46,0.15,FALSE,,,0,0,0,0,0,0,0,0,0,0,68,63,44,64,62,90,30,12,0,8,0,243,189,0,0,0,0,0,0,0,0,13,0,6,0,0,31,0,15,373
9/30/2020,61843,36,0,0,1787,13,0.73,0.11,FALSE,,,0,8,6,8,6,0,0,0,0,0,333,227,285,281,300,187,95,78,18,18,0,991,787,9,0,0,0,0,0,0,0,35,0,0,13,12,93,0,68,1595
9/30/2020,61842,25,0,0,996,11,1.12,0.07,TRUE,0.01,9.17,0,0,0,0,0,0,0,0,0,0,168,127,117,121,162,134,95,71,12,13,0,559,410,27,0,0,0,0,0,0,0,22,0,7,0,29,251,0,20,682
9/30/2020,61841,21,0,0,521,12,2.36,0.12,FALSE,,,0,0,0,0,0,0,0,0,0,0,104,57,62,74,85,67,53,19,11,10,0,277,241,0,0,0,0,0,0,0,0,20,0,0,0,0,65,0,12,442
9/30/2020,61834,110,1,0.92,2983,50,1.7,0.06,TRUE,0.01,12.53,0,15,22,18,10,12,19,12,0,0,292,338,272,336,408,555,406,376,56,54,0,1578,1383,22,0,0,0,0,9,0,0,95,0,11,208,42,310,0,64,2345
9/30/2020,61833,24,0,0,784,14,1.82,0.08,TRUE,0.01,10.91,0,0,6,0,0,0,0,0,0,0,78,129,80,64,132,127,88,86,15,9,0,512,271,0,0,0,0,0,0,0,0,21,0,0,19,6,69,0,12,678
9/30/2020,61832,356,8,2.3,11773,155,1.33,0.02,TRUE,0.01,10.2,0,60,56,59,49,43,39,31,19,10,1384,1777,1648,1432,1598,1710,1266,948,172,184,0,6802,4677,294,0,0,99,19,22,0,9,205,9,59,2205,314,1658,11,398,7119
9/30/2020,61822,345,5,1.47,34667,522,1.53,0.04,TRUE,0.01,13.36,0,64,83,57,39,58,23,14,7,7,4363,6669,6085,5977,5741,3806,1375,644,171,174,0,17149,17465,53,0,23,95,26,0,0,16,180,65,4512,3650,1017,1518,20,2484,21401
9/30/2020,61821,436,3,0.69,44751,657,1.49,0.04,TRUE,0.01,14.26,0,106,117,77,65,34,27,7,0,14,6099,11937,7496,6370,5918,4199,1823,895,231,205,0,23804,20841,106,0,9,165,88,6,0,21,147,128,3698,6231,1394,1622,53,2979,28646
9/30/2020,61820,2280,13,0.57,230381,6933,3.1,0.03,TRUE,0.06,59.75,0,1046,1086,68,28,32,15,0,0,9,71788,126289,12006,7859,7011,4098,904,417,937,1343,0,109795,120401,185,0,178,162,242,10,0,56,1628,468,52961,14337,8294,2104,205,18622,133390
9/30/2020,61818,14,0,0,410,6,1.49,0.15,FALSE,,,0,7,0,0,0,0,0,0,0,0,99,70,43,45,61,39,37,16,8,6,0,247,159,0,0,0,0,0,0,0,0,13,0,0,0,0,125,0,16,266
9/30/2020,61817,58,0,0,962,17,1.8,0.06,TRUE,0.02,23.05,0,0,16,0,6,9,0,11,0,0,202,122,109,125,120,107,122,55,33,25,0,530,430,0,0,0,0,0,0,0,0,53,0,0,8,8,97,0,23,826
9/30/2020,61814,10,0,0,393,3,0.77,0.15,FALSE,,,0,0,0,0,0,0,0,0,0,0,98,32,49,48,54,39,56,17,6,0,0,210,180,0,0,0,0,0,0,0,0,7,0,0,6,7,51,0,12,317
9/30/2020,61813,19,0,0,769,11,1.45,0.1,TRUE,0.01,11.47,0,0,0,0,0,0,0,0,0,0,108,127,85,118,106,98,75,51,13,6,0,456,308,0,0,0,0,0,0,0,0,15,0,0,23,0,197,0,18,528
9/30/2020,61811,8,0,0,181,2,1.12,0.23,FALSE,,,0,0,0,0,0,0,0,0,0,0,27,26,28,32,22,25,10,11,0,0,0,108,71,0,0,0,0,0,0,0,0,6,0,0,0,0,18,0,8,153
9/30/2020,61802,338,-1,-0.29,26752,443,1.68,0.04,TRUE,0.02,17.47,0,72,79,71,55,28,21,0,7,7,4238,7370,3919,3318,3304,2363,1211,1022,175,163,0,14774,11923,55,0,13,99,101,0,0,18,102,74,3026,3720,1316,970,22,1829,15795
9/30/2020,61801,457,5,1.11,120103,3176,2.72,0.02,TRUE,0.01,14.67,0,216,148,36,17,13,13,9,0,22,31960,59992,12311,5656,5103,3341,1266,452,227,230,0,58190,61687,226,0,29,95,59,0,0,17,255,180,30132,10809,4691,1801,67,12211,60212
9/30/2020,61790,60,0,0,1699,14,0.83,,FALSE,,,0,33,27,0,0,0,0,0,0,0,504,992,99,59,26,18,0,0,22,27,11,403,989,307,0,0,0,0,46,0,0,10,0,0,0,0,1698,0,0,0
9/30/2020,61777,10,0,0,230,3,1.32,0.2,FALSE,,,0,0,0,0,0,0,0,0,0,0,35,35,43,29,36,23,21,8,6,0,0,118,93,19,0,0,0,0,0,0,0,6,0,0,0,0,153,0,0,72
9/30/2020,61776,11,0,0,477,2,0.42,0.18,FALSE,,,0,0,0,0,0,0,0,0,0,0,78,53,47,57,77,90,51,24,6,0,0,219,198,60,0,0,0,0,0,0,0,7,0,0,0,0,319,0,0,152
9/30/2020,61774,8,0,0,344,8,2.38,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,67,57,38,62,40,49,24,7,0,0,0,180,143,21,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,81
9/30/2020,61771,7,0,0,227,1,0.44,0.2,FALSE,,,0,0,0,0,0,0,0,0,0,0,19,26,38,31,37,40,21,15,0,0,0,125,87,15,0,0,0,0,7,0,0,0,0,0,0,0,138,0,0,86
9/30/2020,61770,8,0,0,254,1,0.4,0.1,TRUE,0.01,7.03,0,0,0,0,0,0,0,0,0,0,43,33,45,24,44,31,20,14,0,0,0,134,99,21,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,94
9/30/2020,61764,143,1,0.7,5175,29,0.56,0.01,TRUE,0.01,10.2,0,18,27,22,19,25,12,11,9,7,568,656,672,490,620,595,431,1136,58,85,0,3141,1692,342,0,0,7,10,46,0,7,73,0,0,76,28,3406,0,76,1579
9/30/2020,61761,1714,5,0.29,26294,336,1.29,0,TRUE,0.03,31.04,0,510,990,70,52,39,31,18,0,6,5380,9383,2859,2130,2038,1722,1344,1432,738,636,340,12424,8375,5495,0,0,63,46,1219,0,10,370,0,76,501,98,21815,0,159,3637
9/30/2020,61760,23,2,9.52,740,8,1.09,0.08,TRUE,0.01,9.13,0,7,0,0,7,0,0,0,0,0,111,84,77,103,97,111,66,90,13,10,0,410,259,71,0,0,0,0,16,0,0,7,0,0,0,0,422,0,0,311
9/30/2020,61759,10,2,25,468,6,1.3,0.12,FALSE,,,0,0,0,0,0,0,0,0,0,0,77,48,77,43,75,55,37,56,6,0,0,267,168,33,0,0,0,0,8,0,0,0,0,0,0,0,305,0,8,155
9/30/2020,61756,18,3,20,539,11,2.08,0.12,FALSE,,,0,0,0,0,0,0,0,0,0,0,103,85,61,94,78,60,42,16,11,7,0,337,184,18,0,0,0,0,6,0,0,12,0,0,0,0,277,0,7,246
9/30/2020,61755,47,0,0,1518,10,0.66,0.04,TRUE,0.01,9.92,0,12,7,8,13,0,0,0,0,0,316,211,234,224,251,144,81,57,22,21,0,802,613,103,0,0,0,0,31,0,0,13,0,0,0,0,1018,0,19,474
9/30/2020,61754,9,0,0,351,0,0,0.14,FALSE,,,0,0,0,0,0,0,0,0,0,0,55,52,52,36,67,46,27,15,0,0,0,195,126,30,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,110
9/30/2020,61753,17,0,0,828,6,0.73,0.1,FALSE,,,0,0,6,0,0,0,0,0,0,0,132,116,101,147,119,116,62,35,6,11,0,443,307,78,0,0,0,0,0,0,0,14,0,0,0,0,558,0,0,264
9/30/2020,61752,45,1,2.27,1554,19,1.24,0.03,TRUE,0.01,10.25,0,13,11,0,9,0,0,0,0,0,309,209,259,212,220,172,108,64,20,21,0,751,594,209,0,0,0,0,25,0,0,19,0,0,0,0,1043,0,12,496
9/30/2020,61748,37,0,0,1013,6,0.6,0.03,TRUE,0.01,13.6,0,10,6,0,8,0,0,0,0,0,134,137,188,150,135,138,90,41,16,19,0,486,409,118,0,0,0,0,18,0,0,16,0,0,0,0,783,0,8,218
9/30/2020,61747,11,0,0,1100,9,0.82,0.12,FALSE,,,0,0,0,0,0,0,0,0,0,0,99,59,94,85,92,67,58,545,0,0,0,728,318,54,0,0,0,0,8,0,0,0,0,0,0,0,344,0,0,748
9/30/2020,61745,36,0,0,1479,6,0.41,0.06,TRUE,0.01,7.8,0,9,0,0,0,0,6,0,0,0,345,176,196,244,197,181,116,24,15,18,0,735,574,170,0,0,0,0,16,0,0,19,0,0,0,0,1146,0,11,317
9/30/2020,61744,14,1,7.69,549,14,2.62,0.11,FALSE,,,0,0,0,0,0,0,0,0,0,0,102,74,96,75,63,74,49,16,8,6,0,288,204,57,0,0,0,0,0,0,0,10,0,0,0,0,362,0,0,178
9/30/2020,61742,8,0,0,339,3,0.89,0.12,FALSE,,,0,0,0,0,0,0,0,0,0,0,64,45,38,33,47,70,26,16,0,0,0,193,129,17,0,0,0,0,0,0,0,0,0,0,0,0,200,0,6,132
9/30/2020,61741,23,0,0,451,2,0.45,0.09,TRUE,0.01,13.51,0,6,0,0,0,0,0,0,0,0,61,68,84,40,76,55,37,30,11,12,0,310,123,18,0,0,0,0,0,0,0,14,0,0,0,0,264,0,0,182
9/30/2020,61740,25,1,4.17,596,9,1.53,0.09,TRUE,0.02,16.28,0,0,6,0,0,0,6,0,0,0,68,83,104,82,90,90,42,37,15,10,0,392,174,30,0,0,0,0,10,0,0,15,0,0,0,0,382,0,0,204
9/30/2020,61739,39,0,0,1417,10,0.71,0.05,TRUE,0.01,8.52,0,11,0,11,0,0,6,0,0,0,171,214,177,104,197,201,125,228,17,22,0,865,464,88,0,0,0,0,8,0,0,27,0,0,6,6,805,0,22,574
9/30/2020,61738,44,2,4.76,1216,13,1.08,0.05,TRUE,0.01,10.01,0,11,0,0,9,9,0,0,0,0,212,193,166,147,154,169,102,73,23,16,0,648,447,121,0,0,0,0,34,0,0,9,0,0,0,0,739,0,6,464
9/30/2020,61736,22,0,0,816,15,1.87,0.16,FALSE,,,0,6,0,0,9,0,0,0,0,0,213,101,124,176,83,58,44,17,10,12,0,398,309,109,0,0,0,0,15,0,0,6,0,0,0,0,603,0,0,207
9/30/2020,61735,6,0,0,117,0,0,0.24,FALSE,,,0,0,0,0,0,0,0,0,0,0,18,10,16,18,16,23,14,0,0,0,0,56,55,6,0,0,0,0,0,0,0,6,0,0,0,0,74,0,0,43
9/30/2020,61734,31,0,0,877,11,1.27,0.09,TRUE,0.01,11.21,0,8,0,0,0,0,0,0,0,0,159,101,91,144,138,154,61,29,15,16,0,475,371,31,0,0,0,0,20,0,0,11,0,0,0,0,534,0,9,331
9/30/2020,61733,10,0,0,309,7,2.32,0.21,FALSE,,,0,0,0,0,0,0,0,0,0,0,50,58,48,31,52,38,23,9,6,0,0,183,109,17,0,0,0,0,8,0,0,0,0,0,0,0,209,0,0,98
9/30/2020,61732,30,1,3.45,715,6,0.85,0.16,FALSE,,,0,0,10,0,0,7,0,0,0,0,116,108,97,114,95,103,62,20,17,12,0,373,269,73,0,0,0,0,17,0,0,13,0,0,0,0,518,0,0,193
9/30/2020,61729,17,0,0,314,3,0.96,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,50,37,49,32,38,53,47,8,8,8,0,162,134,18,0,0,0,0,9,0,0,7,0,0,0,0,219,0,7,88
9/30/2020,61727,74,2,2.78,1980,16,0.81,0.03,TRUE,0.01,7.53,0,9,12,12,11,15,6,7,0,0,286,337,293,216,303,264,187,94,42,30,0,1108,754,118,0,0,0,0,21,0,0,48,0,0,9,14,1121,0,34,801
9/30/2020,61726,24,0,0,735,5,0.68,0.11,FALSE,,,0,0,0,0,0,0,0,0,0,0,82,107,104,93,122,121,70,35,14,10,0,403,272,60,0,0,0,0,12,0,0,12,0,0,7,0,464,0,6,254
9/30/2020,61725,14,0,0,467,5,1.08,0.16,FALSE,,,0,0,0,0,0,0,0,0,0,0,47,71,54,78,79,78,48,12,7,7,0,258,169,40,0,0,0,0,10,0,0,0,0,0,6,0,325,0,12,122
9/30/2020,61724,7,0,0,200,0,0,0.2,FALSE,,,0,0,0,0,0,0,0,0,0,0,25,18,37,36,38,27,15,0,0,0,0,108,87,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,11,141
9/30/2020,61723,17,0,0,794,5,0.63,0.1,TRUE,0.01,6.55,0,0,0,0,0,0,0,0,0,0,128,115,111,125,133,82,75,25,10,7,0,457,279,58,0,0,0,0,0,0,0,13,0,0,0,0,498,0,11,282
9/30/2020,61705,174,1,0.58,5394,39,0.73,0.06,TRUE,0.01,13.41,0,35,38,25,26,31,14,0,0,0,957,813,831,878,726,693,333,162,87,77,10,2695,2093,606,0,0,13,12,90,0,0,58,0,12,107,22,4202,0,50,999
9/30/2020,61704,528,7,1.34,13246,104,0.79,0.02,TRUE,0.01,14.19,0,89,144,65,63,75,45,27,20,0,2082,2563,2031,1677,1989,1519,872,511,255,238,35,6461,5151,1634,0,15,36,27,235,0,0,210,12,130,286,74,9927,0,170,2644
9/30/2020,61701,548,3,0.55,17867,125,0.7,0.02,TRUE,0.02,15.31,0,74,191,96,72,53,29,22,11,0,2612,4266,2828,2143,2217,1844,1016,938,286,235,27,9211,6776,1880,0,0,66,41,269,0,0,164,11,39,542,76,14297,0,139,2758
