GEOID,NAME,variable,estimate,moe,Sex,Age,HI_coverage,zip_pop,prop_sex,prop_age,prop_HI_cov,prop_sex_age,prop_sex_HI_cov,prop_age_HI_cov,prop_sex_age_HI_cov
60633,ZCTA5 60633,B27001_045,211,121,Female,35 to 44 years,No,12584,0.47409408773045136,0.12309281627463446,0.12269548633184997,0.0540368722186904,0.04609027336300064,0.02670057215511761,0.016767323585505405
60633,ZCTA5 60633,B27001_047,869,241,Female,45 to 54 years,Yes,12584,0.47409408773045136,0.1520979020979021,0.87730451366815,0.08240623013350286,0.4280038143674507,0.12579465988556898,0.06905594405594405
60633,ZCTA5 60633,B27001_048,168,114,Female,45 to 54 years,No,12584,0.47409408773045136,0.1520979020979021,0.12269548633184997,0.08240623013350286,0.04609027336300064,0.02630324221233312,0.013350286077558804
60633,ZCTA5 60633,B27001_050,845,224,Female,55 to 64 years,Yes,12584,0.47409408773045136,0.13318499682136045,0.87730451366815,0.07334710743801653,0.4280038143674507,0.12301335028607756,0.06714876033057851
60633,ZCTA5 60633,B27001_051,78,56,Female,55 to 64 years,No,12584,0.47409408773045136,0.13318499682136045,0.12269548633184997,0.07334710743801653,0.04609027336300064,0.010171646535282899,0.006198347107438017
60633,ZCTA5 60633,B27001_053,424,114,Female,65 to 74 years,Yes,12584,0.47409408773045136,0.06253973299427845,0.87730451366815,0.033693579148124604,0.4280038143674507,0.06253973299427845,0.033693579148124604
60633,ZCTA5 60633,B27001_054,0,17,Female,65 to 74 years,No,12584,0.47409408773045136,0.06253973299427845,0.12269548633184997,0.033693579148124604,0.04609027336300064,0,0
60633,ZCTA5 60633,B27001_056,480,110,Female,75 years and over,Yes,12584,0.47409408773045136,0.06261919898283534,0.87730451366815,0.03814367450731087,0.4280038143674507,0.06261919898283534,0.03814367450731087
60633,ZCTA5 60633,B27001_057,0,17,Female,75 years and over,No,12584,0.47409408773045136,0.06261919898283534,0.12269548633184997,0.03814367450731087,0.04609027336300064,0,0
60634,ZCTA5 60634,B27001_004,2814,402,Male,Under 6 years,Yes,75681,0.485564408504116,0.07922728293759332,0.8862330043207675,0.038464079491550056,0.4245715569297446,0.07768132027853755,0.0371823839537004
60634,ZCTA5 60634,B27001_005,97,65,Male,Under 6 years,No,75681,0.485564408504116,0.07922728293759332,0.11376699567923257,0.038464079491550056,0.06099285157437138,0.0015459626590557736,0.0012816955378496585
60634,ZCTA5 60634,B27001_007,5224,486,Male,6 to 18 years,Yes,75681,0.485564408504116,0.15409415837528573,0.8862330043207675,0.07263381826350075,0.4245715569297446,0.1469060926784794,0.06902657205903727
60634,ZCTA5 60634,B27001_008,273,132,Male,6 to 18 years,No,75681,0.485564408504116,0.15409415837528573,0.11376699567923257,0.07263381826350075,0.06099285157437138,0.007188065696806332,0.0036072462044634715
60634,ZCTA5 60634,B27001_010,2301,326,Male,19 to 25 years,Yes,75681,0.485564408504116,0.07232991107411371,0.8862330043207675,0.03570248807494616,0.4245715569297446,0.062036706703135526,0.03040393229476355
